JTVI01000001.1,NZ_AP021845.1,74.101,834,182,21,122068,122881,44990,45809,2.91e-83,313
JTVI01000006.1,NZ_AP015030.1,86.157,1098,148,4,397307,398402,166824,165729,0.0,1182
JTVI01000006.1,NZ_CP018048.1,85.883,1098,151,4,397307,398402,305938,307033,0.0,1166
JTVI01000006.1,CP017294.1,83.628,1130,177,8,358435,359560,8543,7418,0.0,1055
JTVI01000006.1,CP017294.1,83.628,1130,177,8,358435,359560,386965,385840,0.0,1055
JTVI01000006.1,NZ_AP021845.1,89.157,83,7,2,119306,119387,38324,38243,1.64e-19,102
JTVI01000008.1,NZ_AP015030.1,99.559,227,1,0,2078,2304,37937,37711,3.18e-115,414
JTVI01000011.1,NZ_AP015030.1,76.858,7454,1381,267,47661,54953,66706,73976,0.0,3892
JTVI01000011.1,NZ_AP015030.1,77.958,3076,603,62,41433,44478,60510,63540,0.0,1855
JTVI01000011.1,NZ_AP015030.1,80.360,1166,191,32,38783,39926,56882,58031,0.0,850
JTVI01000011.1,NZ_AP021845.1,79.354,1022,185,21,161815,162817,35996,34982,0.0,695
JTVI01000011.1,NZ_AP021845.1,84.896,192,29,0,162886,163077,35000,34809,1.07e-47,195
JTVI01000011.1,CP017294.1,83.844,588,95,0,38657,39244,24612,25199,9.12e-158,560
JTVI01000012.1,NZ_AP015030.1,78.331,623,131,4,229605,230225,312692,312072,3.26e-109,399
JTVI01000012.1,NZ_AP015030.1,77.479,484,99,7,229425,229903,313494,313016,1.23e-73,281
JTVI01000012.1,NZ_CP018048.1,74.699,913,205,18,229425,230324,212754,213653,3.28e-104,383
JTVI01000014.1,NZ_AP021845.1,83.573,12534,1822,180,156223,168619,342419,329986,0.0,11520
JTVI01000014.1,NZ_AP021845.1,85.787,7507,909,111,138190,145624,363446,356026,0.0,7806
JTVI01000014.1,NZ_AP021845.1,80.256,3201,541,75,132670,135827,368707,365555,0.0,2326
JTVI01000014.1,NZ_AP021845.1,93.168,1332,74,6,136237,137566,365369,364053,0.0,1940
JTVI01000014.1,NZ_AP021845.1,74.045,1256,264,53,125592,126816,3843,2619,1.39e-126,457
JTVI01000014.1,NZ_AP021845.1,86.592,179,19,4,138034,138209,363654,363478,4.31e-47,193
JTVI01000014.1,CP017294.1,82.799,12581,1922,190,156178,168619,205076,217553,0.0,11021
JTVI01000014.1,CP017294.1,82.809,7725,1137,129,138036,145665,182153,189781,0.0,6732
JTVI01000014.1,CP017294.1,82.782,5076,765,88,132547,137566,176722,181744,0.0,4431
JTVI01000014.1,CP017294.1,82.481,919,127,27,128010,128906,173361,174267,0.0,774
JTVI01000014.1,CP017294.1,90.385,156,11,4,131370,131521,173529,173684,7.17e-50,202
JTVI01000014.1,NZ_AP015030.1,77.020,1819,371,39,53699,55495,305190,306983,0.0,1000
JTVI01000018.1,NZ_CP011370.1,100.000,225,0,0,43614,43838,145398,145622,5.62e-115,416
JTVI01000020.1,NZ_AP021845.1,83.544,9249,1286,157,68427,77571,356043,365159,0.0,8431
JTVI01000020.1,NZ_AP021845.1,83.280,7464,1101,103,52578,59935,334872,342294,0.0,6734
JTVI01000020.1,NZ_AP021845.1,87.268,3173,372,29,79213,82373,365566,368718,0.0,3592
JTVI01000020.1,NZ_AP021845.1,84.571,2437,357,18,90503,92931,1551,3976,0.0,2399
JTVI01000020.1,NZ_AP021845.1,81.383,2530,391,52,47527,50019,329936,332422,0.0,1989
JTVI01000020.1,NZ_AP021845.1,90.164,122,10,2,77705,77824,364053,364174,2.80e-36,158
JTVI01000020.1,CP017294.1,83.090,7463,1121,115,52578,59935,212672,205246,0.0,6660
JTVI01000020.1,CP017294.1,85.531,5522,691,73,70260,75747,187857,182410,0.0,5672
JTVI01000020.1,CP017294.1,86.622,3760,441,55,78761,82487,180452,176722,0.0,4100
JTVI01000020.1,CP017294.1,84.446,3356,473,40,89603,92930,174235,170901,0.0,3260
JTVI01000020.1,CP017294.1,81.083,2474,410,42,47566,50008,217567,215121,0.0,1923
JTVI01000020.1,CP017294.1,81.788,2125,323,50,50204,52293,215085,212990,0.0,1722
JTVI01000020.1,CP017294.1,84.172,954,126,20,76667,77608,181528,180588,0.0,902
JTVI01000020.1,CP017294.1,84.943,611,81,10,75966,76572,182224,181621,6.42e-172,608
JTVI01000020.1,CP017294.1,87.821,156,15,4,83499,83650,173684,173529,5.97e-43,180
JTVI01000020.1,CP017294.1,93.443,122,6,1,77705,77824,181744,181623,5.97e-43,180
JTVI01000023.1,NZ_CP011370.1,99.615,779,3,0,1,779,145398,146176,0.0,1423
JTVI01000026.1,CP017294.1,92.653,3049,224,0,208912,211960,354414,357462,0.0,4390
JTVI01000026.1,CP017294.1,89.825,570,56,2,214655,215222,357408,357977,0.0,730
JTVI01000026.1,NZ_CP011370.1,99.515,1236,6,0,1,1236,146633,145398,0.0,2250
JTVI01000026.1,NZ_CP011370.1,78.993,2285,414,53,208923,211174,129707,131958,0.0,1500
JTVI01000027.1,CP017294.1,99.989,46995,4,1,111528,158522,217893,170900,0.0,86754
JTVI01000027.1,CP017294.1,78.965,2686,515,43,198338,200998,376901,374241,0.0,1784
JTVI01000027.1,CP017294.1,77.653,2318,469,39,190829,193120,7245,4951,0.0,1365
JTVI01000027.1,CP017294.1,77.653,2318,469,39,190829,193120,385667,383373,0.0,1365
JTVI01000027.1,CP017294.1,80.294,883,158,14,204030,204904,370943,370069,0.0,652
JTVI01000027.1,NZ_AP021845.1,84.450,12662,1796,135,111728,124302,329846,342421,0.0,12314
JTVI01000027.1,NZ_AP021845.1,85.817,7495,917,86,139645,147062,355989,363414,0.0,7817
JTVI01000027.1,NZ_AP021845.1,86.485,3337,382,56,149281,152588,365422,368718,0.0,3600
JTVI01000027.1,NZ_AP021845.1,81.602,2435,428,20,156097,158521,1551,3975,0.0,1997
JTVI01000027.1,NZ_AP021845.1,83.418,1972,253,47,147101,149046,363486,365409,0.0,1762
JTVI01000027.1,NZ_AP021845.1,75.365,3215,729,58,131561,134740,347093,350279,0.0,1491
JTVI01000028.1,NZ_AP021845.1,79.461,1743,320,34,17420,19143,58544,56821,0.0,1201
JTVI01000028.1,NZ_AP021845.1,76.239,989,203,28,30917,31889,43820,44792,1.47e-138,496
JTVI01000028.1,NZ_AP021845.1,77.888,303,61,6,29969,30268,42878,43177,1.30e-44,183
