MPVA01000002.1,NZ_CP011370.1,97.930,11788,217,15,11067,22834,158414,146634,0.0,20391
MPVA01000002.1,NZ_CP011370.1,87.961,4012,457,18,840,4842,129693,133687,0.0,4710
MPVA01000002.1,NZ_CP011370.1,93.118,2572,148,23,52718,55276,156632,159187,0.0,3742
MPVA01000002.1,NZ_CP011370.1,81.159,2967,499,47,4883,7816,141915,144854,0.0,2327
MPVA01000002.1,NZ_CP011370.1,99.562,457,2,0,22539,22995,129701,129245,0.0,833
MPVA01000002.1,NZ_CP011370.1,99.390,164,1,0,22832,22995,145397,145234,6.59e-79,298
MPVA01000002.1,CP017294.1,78.911,2608,470,69,896,3463,354467,357034,0.0,1696
MPVA01000002.1,CP017294.1,78.962,732,149,5,3677,4405,357248,357977,7.83e-138,494
MPVA01000004.1,NZ_CP011370.1,100.000,76,0,0,1,76,145473,145398,4.60e-32,141
MPVA01000006.1,NZ_AP021845.1,79.461,1743,320,34,17476,19199,58544,56821,0.0,1201
MPVA01000006.1,NZ_AP021845.1,76.239,989,203,28,30973,31945,43820,44792,1.29e-138,496
MPVA01000006.1,NZ_AP021845.1,77.888,303,61,6,30025,30324,42878,43177,1.14e-44,183
MPVA01000010.1,NZ_CP034355.1,79.944,359,61,9,26895,27247,90907,90554,5.10e-66,254
MPVA01000010.1,NZ_CP011370.1,79.944,359,61,9,26895,27247,15886,15533,5.10e-66,254
MPVA01000012.1,NZ_CP011370.1,100.000,76,0,0,184703,184778,146176,146101,1.60e-31,141
MPVA01000019.1,NZ_AP021845.1,83.913,8199,1137,119,68483,76595,356043,364145,0.0,7666
MPVA01000019.1,NZ_AP021845.1,83.280,7464,1101,103,52634,59991,334872,342294,0.0,6734
MPVA01000019.1,NZ_AP021845.1,81.383,2530,391,52,47583,50075,329936,332422,0.0,1989
MPVA01000019.1,CP017294.1,83.090,7463,1121,115,52634,59991,212672,205246,0.0,6660
MPVA01000019.1,CP017294.1,85.531,5522,691,73,70316,75803,187857,182410,0.0,5672
MPVA01000019.1,CP017294.1,81.083,2474,410,42,47622,50064,217567,215121,0.0,1923
MPVA01000019.1,CP017294.1,81.788,2125,323,50,50260,52349,215085,212990,0.0,1722
MPVA01000019.1,CP017294.1,84.602,578,78,10,76022,76595,182224,181654,3.31e-159,564
