ARLQ01000013.1,NC_013930.1,93.226,5787,379,11,8331,14109,66938,61157,0.0,8503
ARLQ01000013.1,NC_013930.1,90.769,4723,418,16,2536,7250,73121,68409,0.0,6290
ARLQ01000013.1,NC_013930.1,89.217,1966,203,8,14169,16131,60199,58240,0.0,2447
ARLQ01000013.1,NC_013930.1,86.474,658,78,8,19551,20199,58063,57408,0.0,712
ARLQ01000013.1,NC_013930.1,89.109,303,33,0,7238,7540,67857,67555,1.26e-103,377
ARLQ01000013.1,NC_013930.1,87.963,216,24,2,16541,16755,66722,66936,2.21e-66,254
ARLQ01000013.1,NC_013930.1,85.057,87,10,3,4457,4541,19975,20060,8.53e-16,86.1
ARLQ01000015.1,NC_013930.1,78.324,3234,635,57,3715,6917,92585,89387,0.0,2028
ARLQ01000015.1,NC_013930.1,93.407,1183,69,5,1494,2669,95214,94034,0.0,1744
ARLQ01000015.1,NC_013930.1,87.440,207,23,3,1296,1500,95531,95326,3.32e-61,235
ARLQ01000016.1,NC_013930.1,90.573,3331,271,31,875,4194,86637,83339,0.0,4372
ARLQ01000016.1,NC_013930.1,92.577,1428,104,2,13534,14960,80628,79202,0.0,2049
ARLQ01000016.1,NC_013930.1,84.989,453,67,1,4095,4547,82085,81634,4.36e-128,459
ARLQ01000016.1,NC_013930.1,77.364,349,58,13,659,1004,8358,8688,2.27e-46,187
ARLQ01000016.1,NC_013930.1,90.625,64,5,1,14971,15033,78801,78738,3.07e-15,84.2
ARLQ01000018.1,NC_013930.1,88.475,5267,526,59,2577,7807,7048,1827,0.0,6288
ARLQ01000018.1,NC_013930.1,79.811,1164,192,34,1440,2583,8288,7148,0.0,808
ARLQ01000018.1,NC_013930.1,78.212,179,31,8,24899,25073,204775,204601,3.05e-22,108
ARLQ01000018.1,NC_013930.1,80.531,113,16,4,4022,4134,43552,43446,1.85e-14,82.4
ARLQ01000018.1,NC_013930.1,86.486,74,7,2,4061,4134,45096,45026,2.39e-13,78.7
ARLQ01000025.1,NC_013930.1,86.893,2533,284,41,5902,8410,12553,15061,0.0,2795
ARLQ01000025.1,NC_013930.1,85.656,1234,172,5,8758,9989,15112,16342,0.0,1293
ARLQ01000025.1,NC_013930.1,91.603,917,72,5,299,1212,17412,18326,0.0,1262
ARLQ01000025.1,NC_013930.1,89.062,768,77,6,4830,5594,18365,19128,0.0,946
ARLQ01000025.1,NC_013930.1,89.583,672,67,3,13132,13802,30105,30774,0.0,850
ARLQ01000025.1,NC_013930.1,86.455,694,86,5,10571,11261,20689,21377,0.0,754
ARLQ01000025.1,NC_013930.1,87.819,509,61,1,5091,5599,9213,9720,1.01e-168,595
ARLQ01000025.1,NC_013930.1,77.193,1026,213,17,27365,28381,37134,38147,1.01e-163,579
ARLQ01000025.1,NC_013930.1,91.049,324,29,0,12816,13139,29541,29864,1.80e-121,438
ARLQ01000025.1,NC_013930.1,88.366,361,37,3,14920,15276,31834,32193,1.08e-118,429
ARLQ01000025.1,NC_013930.1,89.734,263,27,0,3826,4088,8769,9031,6.74e-91,337
ARLQ01000025.1,NC_013930.1,89.474,114,10,2,4781,4893,9074,9186,1.58e-32,143
ARLQ01000025.1,NC_013930.1,94.737,76,2,2,10598,10672,11086,11160,9.55e-25,117
ARLQ01000025.1,NC_013930.1,88.000,75,7,2,10599,10672,14057,14130,7.49e-16,87.9
ARLQ01000029.1,NC_013930.1,75.000,180,41,4,41976,42153,126442,126265,1.69e-13,80.5
ARLQ01000034.1,NC_013930.1,90.215,5764,498,41,103121,108847,117007,111273,0.0,7459
ARLQ01000034.1,NC_013930.1,89.712,2051,197,14,112386,114428,103659,101615,0.0,2606
ARLQ01000034.1,NC_013930.1,95.068,953,47,0,120652,121604,98965,98013,0.0,1500
ARLQ01000034.1,NC_013930.1,85.121,1277,176,12,135312,136582,55794,54526,0.0,1293
ARLQ01000034.1,NC_013930.1,90.836,622,55,2,130020,130640,106550,105930,0.0,832
ARLQ01000034.1,NC_013930.1,96.866,351,11,0,120239,120589,99898,99548,3.63e-166,588
ARLQ01000034.1,NC_013930.1,82.667,450,74,4,110137,110584,6153,6600,2.36e-108,396
ARLQ01000034.1,NC_013930.1,73.072,765,186,18,59986,60738,128104,128860,1.50e-65,254
ARLQ01000034.1,NC_013930.1,86.528,193,22,4,130842,131032,105926,105736,3.30e-52,209
ARLQ01000034.1,NC_013930.1,78.116,329,70,2,78105,78432,141587,141914,1.19e-51,207
ARLQ01000034.1,NC_013930.1,94.595,111,3,2,139887,139994,94139,94029,5.61e-40,169
ARLQ01000034.1,NC_013930.1,91.176,102,9,0,127961,128062,106388,106287,4.40e-31,139
ARLQ01000034.1,NC_013930.1,90.909,66,5,1,130219,130283,73165,73100,1.62e-15,87.9
ARLQ01000035.1,CP017294.1,73.422,903,204,31,96969,97853,374715,375599,4.29e-81,305
ARLQ01000040.1,NZ_CP018048.1,78.818,1015,190,24,328693,329694,306035,307037,0.0,660
ARLQ01000040.1,NZ_AP015030.1,78.698,1014,192,22,328693,329694,166727,165726,0.0,654
ARLQ01000040.1,NZ_AP015030.1,76.451,586,132,6,301757,302339,312709,312127,5.81e-83,313
ARLQ01000042.1,NC_013930.1,81.993,1455,245,14,139973,141419,112716,111271,0.0,1219
ARLQ01000042.1,NC_013930.1,95.122,82,3,1,154595,154675,238442,238361,1.86e-27,128


