gi|872421301|emb|CVVN01000002.1|,NZ_CP011370.1,99.145,117,1,0,1,117,146517,146633,4.77e-54,211
gi|872421267|emb|CVVN01000008.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,9.66e-11,67.6
gi|872421254|emb|CVVN01000010.1|,NZ_AP015030.1,88.889,117,13,0,262,378,382245,382361,4.19e-34,145
gi|872421254|emb|CVVN01000010.1|,NZ_AP015030.1,88.889,54,6,0,6246,6299,308305,308252,9.33e-11,67.6
gi|872421076|emb|CVVN01000012.1|,CP017294.1,77.932,503,103,7,42,540,160293,159795,4.77e-83,307
gi|872421072|emb|CVVN01000013.1|,NZ_CP034355.1,100.000,109,0,0,2395,2503,107344,107236,2.28e-51,202
gi|872421072|emb|CVVN01000013.1|,NZ_CP011370.1,97.436,117,3,0,1,117,146517,146633,8.21e-51,200
gi|872421065|emb|CVVN01000015.1|,NZ_CP011370.1,100.000,57,0,0,5597,5653,19835,19891,1.77e-22,106
gi|872421058|emb|CVVN01000016.1|,NZ_CP011370.1,99.145,117,1,0,5485,5601,146633,146517,3.62e-54,211
gi|872421037|emb|CVVN01000019.1|,NZ_AP015030.1,88.136,59,7,0,2,60,308252,308310,5.69e-12,71.3
gi|872421032|emb|CVVN01000020.1|,NZ_CP011370.1,100.000,4852,0,0,1,4852,151726,146875,0.0,8961
gi|872421032|emb|CVVN01000020.1|,NZ_CP011370.1,100.000,55,0,0,4798,4852,129701,129647,1.97e-21,102
gi|872420883|emb|CVVN01000022.1|,CP017294.1,94.032,620,36,1,131123,131741,354415,355034,0.0,939
gi|872420883|emb|CVVN01000022.1|,NZ_CP011370.1,84.929,564,75,8,131174,131732,129748,130306,2.31e-158,562
gi|872420883|emb|CVVN01000022.1|,NZ_AP021845.1,74.101,834,182,21,26352,27165,45809,44990,2.56e-83,313
gi|872420848|emb|CVVN01000029.1|,NZ_CP011370.1,100.000,55,0,0,1,55,129299,129245,1.35e-21,102
gi|872420848|emb|CVVN01000029.1|,NZ_CP011370.1,100.000,55,0,0,1,55,145288,145234,1.35e-21,102
gi|872420679|emb|CVVN01000033.1|,NZ_AP015030.1,76.902,7715,1400,292,54565,62083,66690,74218,0.0,4023
gi|872420679|emb|CVVN01000033.1|,NZ_AP015030.1,76.819,4521,909,114,48381,52830,60523,64975,0.0,2414
gi|872420679|emb|CVVN01000033.1|,CP017294.1,85.000,580,87,0,45058,45637,24616,25195,1.03e-166,590
gi|872420671|emb|CVVN01000035.1|,NZ_CP011370.1,100.000,2605,0,0,1,2605,22441,19837,0.0,4811
gi|872420659|emb|CVVN01000038.1|,NZ_AP021845.1,74.334,1239,274,43,1103,2319,352605,353821,2.25e-137,486
gi|872420533|emb|CVVN01000044.1|,NZ_AP021845.1,80.518,1196,207,21,4,1180,34808,35996,0.0,894
gi|872420385|emb|CVVN01000055.1|,NZ_CP011370.1,99.145,117,1,0,1,117,146517,146633,8.30e-53,211
gi|872420379|emb|CVVN01000056.1|,NZ_CP011370.1,99.489,1174,6,0,1,1174,145398,146571,0.0,2135
gi|872420374|emb|CVVN01000060.1|,NZ_AP015030.1,89.286,56,6,0,2,57,308252,308307,1.16e-12,71.3
gi|872420374|emb|CVVN01000060.1|,NZ_AP015030.1,87.931,58,7,0,969,1026,308309,308252,4.16e-12,69.4
gi|872420234|emb|CVVN01000066.1|,NZ_AP021845.1,75.029,1698,358,53,95431,97093,394786,393120,0.0,726
gi|872420218|emb|CVVN01000072.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,9.68e-12,67.6
gi|872420217|emb|CVVN01000073.1|,NZ_CP011370.1,100.000,54,0,0,1,54,19890,19837,9.34e-22,100
gi|872420097|emb|CVVN01000083.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,7.58e-12,67.6
gi|872420097|emb|CVVN01000083.1|,NZ_AP015030.1,88.889,54,6,0,477,530,308305,308252,7.58e-12,67.6
gi|872420093|emb|CVVN01000086.1|,NZ_CP011370.1,100.000,457,0,0,1,457,129245,129701,0.0,845
gi|872420093|emb|CVVN01000086.1|,NZ_CP011370.1,100.000,296,0,0,162,457,146634,146929,1.90e-156,547
gi|872420093|emb|CVVN01000086.1|,NZ_CP011370.1,100.000,164,0,0,1,164,145234,145397,4.54e-83,303
gi|872419985|emb|CVVN01000092.1|,CP017294.1,77.602,442,84,13,2,435,53710,53276,4.40e-68,254
gi|872419985|emb|CVVN01000092.1|,CP017294.1,77.602,442,84,13,2,435,113704,114138,4.40e-68,254
gi|872419985|emb|CVVN01000092.1|,CP017294.1,77.602,442,84,13,2,435,377936,378370,4.40e-68,254
gi|872419985|emb|CVVN01000092.1|,NZ_AP015030.1,75.169,443,95,13,1,435,307870,308305,2.71e-50,195
gi|872419255|emb|CVVN01000118.1|,NZ_AP015030.1,92.157,102,7,1,4,105,307921,307821,3.03e-35,143
gi|872419148|emb|CVVN01000122.1|,NZ_CP011370.1,89.800,3000,306,0,73387,76386,129697,132696,0.0,3845
gi|872419148|emb|CVVN01000122.1|,NZ_CP011370.1,82.667,1852,266,43,84762,86581,143026,144854,0.0,1591
gi|872419148|emb|CVVN01000122.1|,NZ_CP011370.1,76.005,746,162,17,80993,81730,132511,133247,9.61e-101,370
gi|872419148|emb|CVVN01000122.1|,NZ_CP011370.1,100.000,39,0,0,79812,79850,129735,129697,3.04e-11,73.1
gi|872419148|emb|CVVN01000122.1|,CP017294.1,92.125,1892,147,2,79851,81741,356087,357977,0.0,2667
gi|872419148|emb|CVVN01000122.1|,CP017294.1,80.559,2361,399,52,73438,75768,354466,356796,0.0,1762
gi|872419148|emb|CVVN01000122.1|,CP017294.1,91.129,372,32,1,78045,78416,19128,19498,9.08e-141,503
gi|872419148|emb|CVVN01000122.1|,CP017294.1,90.885,373,32,2,78045,78416,397554,397925,1.18e-139,499
gi|872419148|emb|CVVN01000122.1|,CP017294.1,84.777,381,57,1,78893,79272,19479,19859,4.44e-104,381
gi|872419136|emb|CVVN01000123.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,1.73e-12,67.6
gi|872419134|emb|CVVN01000124.1|,NZ_AP015030.1,88.679,53,6,0,77,129,308305,308253,5.94e-12,65.8
gi|872419125|emb|CVVN01000130.1|,NZ_CP011370.1,96.721,61,1,1,1,61,146629,146570,1.33e-22,100
gi|872419123|emb|CVVN01000131.1|,NZ_CP011370.1,100.000,55,0,0,1,55,151726,151672,3.67e-23,102
gi|872419123|emb|CVVN01000131.1|,NZ_AP015030.1,89.091,55,6,0,54,108,308306,308252,3.72e-13,69.4
gi|872419018|emb|CVVN01000138.1|,NZ_CP011370.1,100.000,55,0,0,54,108,151675,151621,3.63e-23,102
gi|872418827|emb|CVVN01000141.1|,NZ_AP021845.1,79.300,1744,321,35,71820,73543,56821,58544,0.0,1184
gi|872418827|emb|CVVN01000141.1|,NZ_AP021845.1,77.888,303,61,6,60698,60997,43177,42878,1.27e-44,183
gi|872418827|emb|CVVN01000141.1|,NZ_CP034355.1,84.456,193,30,0,15567,15759,90574,90766,7.58e-47,191
gi|872418827|emb|CVVN01000141.1|,NZ_CP011370.1,84.456,193,30,0,15567,15759,15553,15745,7.58e-47,191
gi|872418739|emb|CVVN01000142.1|,NZ_AP015030.1,83.704,135,20,2,70781,70914,394314,394447,2.15e-27,126
gi|872418570|emb|CVVN01000144.1|,NZ_CP011370.1,100.000,59,0,0,1,59,22387,22445,2.07e-22,110
gi|872418335|emb|CVVN01000147.1|,NZ_CP011370.1,100.000,55,0,0,1,55,145452,145398,3.01e-20,102
gi|872418027|emb|CVVN01000148.1|,NZ_AP021845.1,80.386,6327,1130,78,324450,330701,333464,339754,0.0,4706
gi|872418027|emb|CVVN01000148.1|,NZ_AP021845.1,79.787,3379,590,61,320976,324296,329976,333319,0.0,2370
gi|872418027|emb|CVVN01000148.1|,NZ_AP021845.1,80.167,2521,450,37,330707,333193,339790,342294,0.0,1840
gi|872418027|emb|CVVN01000148.1|,CP017294.1,80.413,6300,1128,83,324470,330693,214060,207791,0.0,4700
gi|872418027|emb|CVVN01000148.1|,CP017294.1,80.988,2430,447,12,330771,333194,207665,205245,0.0,1914
gi|872418027|emb|CVVN01000148.1|,NZ_AP015030.1,77.696,677,147,4,146846,147520,312072,312746,2.02e-112,411
gi|872418027|emb|CVVN01000148.1|,NZ_AP015030.1,77.479,484,99,7,147168,147646,313016,313494,1.65e-73,281
gi|872418027|emb|CVVN01000148.1|,NZ_CP018048.1,74.561,912,208,16,146747,147646,213653,212754,2.04e-102,377
gi|872417734|emb|CVVN01000152.1|,NZ_CP034355.1,79.944,359,61,9,41433,41785,90554,90907,7.28e-66,254
gi|872417734|emb|CVVN01000152.1|,NZ_CP011370.1,79.944,359,61,9,41433,41785,15533,15886,7.28e-66,254
gi|872417391|emb|CVVN01000157.1|,NZ_CP011370.1,100.000,55,0,0,62833,62887,22441,22387,2.56e-20,102
gi|872417067|emb|CVVN01000159.1|,CP017294.1,99.981,47012,7,2,11381,58390,170881,217892,0.0,86764
gi|872417067|emb|CVVN01000159.1|,NZ_AP021845.1,84.457,12662,1795,135,45617,58191,342421,329846,0.0,12320
gi|872417067|emb|CVVN01000159.1|,NZ_AP021845.1,85.817,7495,917,86,22858,30275,363414,355989,0.0,7817
gi|872417067|emb|CVVN01000159.1|,NZ_AP021845.1,86.485,3337,382,56,17332,20639,368718,365422,0.0,3600
gi|872417067|emb|CVVN01000159.1|,NZ_AP021845.1,81.602,2435,428,20,11399,13823,3975,1551,0.0,1997
gi|872417067|emb|CVVN01000159.1|,NZ_AP021845.1,83.418,1972,253,47,20874,22819,365409,363486,0.0,1762
gi|872417067|emb|CVVN01000159.1|,NZ_AP021845.1,75.365,3215,729,58,35179,38358,350279,347093,0.0,1491
gi|872416873|emb|CVVN01000162.1|,CP017294.1,80.713,617,104,13,43200,43810,10226,10833,7.27e-130,466
