gi|516323278|gb|AMVM01000001.1|,NZ_AP021845.1,78.981,1746,323,38,655271,656994,56821,58544,0.0,1151
gi|516323278|gb|AMVM01000001.1|,NZ_AP015030.1,82.968,593,97,4,728917,729508,292621,292032,8.90e-149,532
gi|516323278|gb|AMVM01000001.1|,NZ_AP015030.1,82.968,593,97,4,728917,729508,302361,301772,8.90e-149,532
gi|516323278|gb|AMVM01000001.1|,CP032256.1,80.385,260,47,4,507975,508232,20807,21064,4.77e-47,195
gi|516323278|gb|AMVM01000001.1|,NZ_CP034355.1,76.946,334,66,11,507903,508232,96827,96501,1.34e-42,180
gi|516322737|gb|AMVM01000002.1|,NZ_AP015030.1,82.833,14044,2050,272,478059,491960,60476,74300,0.0,12244
gi|516322737|gb|AMVM01000002.1|,NZ_AP015030.1,84.866,1936,255,28,474628,476541,56115,58034,0.0,1917
gi|516322737|gb|AMVM01000002.1|,NZ_AP015030.1,82.169,1946,337,7,471513,473455,20601,22539,0.0,1663
gi|516322737|gb|AMVM01000002.1|,NZ_AP015030.1,83.832,501,79,2,10,509,35748,35249,1.20e-131,475
gi|516322737|gb|AMVM01000002.1|,NZ_AP021845.1,81.481,2619,415,54,411337,413909,32171,34765,0.0,2085
gi|516322348|gb|AMVM01000003.1|,NZ_AP015030.1,82.587,603,97,8,3,602,35740,35143,7.76e-147,525
gi|516322348|gb|AMVM01000003.1|,NZ_AP021845.1,74.670,908,184,37,225221,226102,45837,44950,2.32e-97,361
gi|516322039|gb|AMVM01000004.1|,NZ_AP015030.1,84.629,579,85,4,332075,332652,292618,292043,2.39e-161,573
gi|516322039|gb|AMVM01000004.1|,NZ_AP015030.1,84.629,579,85,4,332075,332652,302358,301783,2.39e-161,573
gi|516322039|gb|AMVM01000004.1|,NZ_AP015030.1,94.175,103,6,0,332552,332654,38042,37940,2.85e-36,158
gi|516321770|gb|AMVM01000005.1|,NZ_AP021845.1,75.316,948,198,33,10204,11133,44762,43833,8.11e-116,422
gi|516321770|gb|AMVM01000005.1|,CP017294.1,78.967,542,110,4,250343,250882,160290,159751,3.85e-99,366
gi|516321492|gb|AMVM01000006.1|,NZ_AP021845.1,74.305,1654,351,55,184284,185899,393136,394753,3.24e-179,632
gi|516321492|gb|AMVM01000006.1|,NZ_AP015030.1,83.898,590,89,6,276186,276773,292617,292032,5.57e-157,558
gi|516321492|gb|AMVM01000006.1|,NZ_AP015030.1,83.898,590,89,6,276186,276773,302357,301772,5.57e-157,558
gi|516321243|gb|AMVM01000007.1|,NZ_AP015030.1,98.880,2143,24,0,9195,11337,22584,20442,0.0,3825
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,95.724,63935,2620,76,17772,81663,109617,173480,0.0,1.028e+05
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,97.201,21117,545,37,83027,104120,173574,194667,0.0,35680
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,96.089,15189,579,13,116954,132136,205947,221126,0.0,24744
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,94.829,14348,730,9,168762,183101,257012,271355,0.0,22375
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,97.790,7513,153,6,9072,16582,102119,109620,0.0,12942
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,95.182,6413,302,7,110544,116953,198796,205204,0.0,10124
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,97.700,5391,101,2,156294,161684,246398,251765,0.0,9247
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,96.436,4938,167,8,1,4932,92605,97539,0.0,8135
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,98.349,4180,65,4,152010,156187,242114,246291,0.0,7334
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,99.511,3066,14,1,145163,148227,237100,240165,0.0,5578
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,94.745,3178,156,9,141999,145171,233425,236596,0.0,4933
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,91.433,3490,289,8,134951,138434,225626,229111,0.0,4780
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,97.185,2664,75,0,138433,141096,229797,232460,0.0,4505
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,97.506,2446,58,3,161674,164117,252118,254562,0.0,4176
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,94.635,2069,104,4,6682,8744,100056,102123,0.0,3199
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,93.952,1918,112,4,104185,106101,195792,197706,0.0,2896
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,94.710,1739,84,7,166609,168344,254891,256624,0.0,2695
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,97.313,1191,32,0,149738,150928,240161,241351,0.0,2023
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,94.791,1075,51,4,5368,6438,98981,100054,0.0,1670
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,99.254,804,6,0,141097,141900,232568,233371,0.0,1452
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,90.472,1039,92,7,106837,107872,197746,198780,0.0,1363
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,93.602,719,45,1,133284,134002,223113,223830,0.0,1072
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,93.092,608,35,6,4880,5484,97874,98477,0.0,883
gi|516320885|gb|AMVM01000009.1|,NZ_CP018048.1,90.852,481,43,1,150924,151403,241639,242119,0.0,643
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,95.330,45997,2036,76,17772,63725,443064,397137,0.0,72938
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,96.882,20817,601,40,83328,104120,354995,334203,0.0,34803
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,95.882,17750,708,22,63723,81461,373321,355584,0.0,28707
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,94.829,14348,730,9,168762,183101,217585,203242,0.0,22375
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,97.884,7513,146,6,9072,16582,450562,443061,0.0,12981
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,97.071,7306,212,2,116955,124259,320300,312996,0.0,12305
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,95.680,6412,273,4,110544,116953,327454,321045,0.0,10303
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,96.666,3689,122,1,104185,107872,331158,327470,0.0,6130
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,97.274,3302,87,3,1,3299,3302,1,0.0,5596
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,99.444,3057,17,0,145171,148227,239657,236601,0.0,5552
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,94.827,3557,182,2,150927,154482,235124,231569,0.0,5548
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,94.579,2066,105,4,6685,8744,452622,450558,0.0,3188
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,94.009,1736,96,7,166613,168344,219704,217973,0.0,2623
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,96.964,1548,47,0,143621,145168,241514,239967,0.0,2599
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,96.474,1191,42,0,149738,150928,236605,235415,0.0,1967
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,94.791,1075,51,4,5368,6438,453700,452627,0.0,1670
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,93.876,996,55,5,3940,4932,456134,455142,0.0,1496
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,96.273,644,24,0,3300,3943,483376,482733,0.0,1057
gi|516320885|gb|AMVM01000009.1|,NZ_AP015030.1,93.092,608,35,6,4880,5484,454807,454204,0.0,883
gi|516320885|gb|AMVM01000009.1|,CP017294.1,92.285,2657,193,5,107889,110542,112508,109861,0.0,3760
gi|516320885|gb|AMVM01000009.1|,CP017294.1,75.936,187,37,8,136277,136459,225564,225382,5.81e-16,89.8
gi|516320885|gb|AMVM01000009.1|,NZ_CP011370.1,99.390,328,1,1,8745,9071,144904,145231,1.01e-167,593
gi|516320733|gb|AMVM01000010.1|,CP017294.1,99.961,5158,2,0,3980,9137,364912,370069,0.0,9515
gi|516320733|gb|AMVM01000010.1|,CP017294.1,100.000,40,0,0,9099,9138,362371,362332,1.54e-11,75.0
gi|516320733|gb|AMVM01000010.1|,NZ_AP015030.1,83.361,601,95,5,3,601,35740,35143,5.84e-155,551
