JTYF01000002.1,NZ_AP021845.1,79.843,4455,732,104,117768,122106,362766,358362,0,3099
JTYF01000002.1,NZ_AP021845.1,79.869,2290,418,27,122095,124361,358338,356069,0,1635
JTYF01000002.1,NZ_AP021845.1,75.555,3199,680,79,108407,111546,368729,365574,0,1482
JTYF01000002.1,CP017294.1,79.321,3211,563,71,117790,120945,183029,186193,0,2158
JTYF01000002.1,CP017294.1,81.582,2351,394,28,122107,124431,187430,189767,0,1906
JTYF01000002.1,CP017294.1,76.463,3280,663,83,108317,111528,176730,179968,0,1679
JTYF01000002.1,CP017294.1,82.52,1127,171,22,120989,122102,186264,187377,0,966
JTYF01000002.1,CP017294.1,79.844,898,150,25,113824,114704,180613,181496,7.04E-178,627
JTYF01000002.1,CP017294.1,79.974,769,137,14,106521,107278,173475,174237,4.36E-155,551
JTYF01000004.1,NZ_AP021845.1,80.987,2635,429,55,49409,51995,32159,34769,0,2025
JTYF01000004.1,NZ_AP021845.1,80.518,1196,207,21,52147,53323,34808,35996,0,894
JTYF01000005.1,CP017294.1,78.75,2687,519,44,115291,117951,374241,376901,0,1751
JTYF01000005.1,CP017294.1,77.61,2318,470,39,123170,125461,4951,7245,0,1360
JTYF01000005.1,CP017294.1,77.61,2318,470,39,123170,125461,383373,385667,0,1360
JTYF01000005.1,CP017294.1,80.634,883,155,14,111385,112259,370069,370943,0,669
JTYF01000005.1,NZ_AP021845.1,75.029,1698,358,53,265797,267459,393120,394786,0,726
JTYF01000008.1,NZ_CP011370.1,89.767,3000,307,0,243327,246326,129697,132696,0,3840
JTYF01000008.1,NZ_CP011370.1,82.667,1852,266,43,254701,256520,143026,144854,0,1591
JTYF01000008.1,NZ_CP011370.1,76.005,746,162,17,250933,251670,132511,133247,2.93E-100,370
JTYF01000008.1,NZ_CP011370.1,100,39,0,0,249752,249790,129735,129697,9.24E-11,73.1
JTYF01000008.1,CP017294.1,92.125,1892,147,2,249791,251681,356087,357977,0,2667
JTYF01000008.1,CP017294.1,80.517,2361,400,52,243378,245708,354466,356796,0,1757
JTYF01000008.1,CP017294.1,91.129,372,32,1,247985,248356,19128,19498,2.76E-140,503
JTYF01000008.1,CP017294.1,90.885,373,32,2,247985,248356,397554,397925,3.58E-139,499
JTYF01000008.1,CP017294.1,84.777,381,57,1,248833,249212,19479,19859,1.35E-103,381
JTYF01000008.1,NZ_AP021845.1,74.101,834,182,21,142845,143658,44990,45809,5.00E-83,313
JTYF01000010.1,NZ_CP011370.1,98.291,234,4,0,155779,156012,145397,145630,9.30E-113,411
JTYF01000011.1,CP017294.1,84.046,6832,967,94,215301,222057,205076,211859,0,6464
JTYF01000011.1,CP017294.1,82.991,5944,904,87,222193,228084,212004,217892,0,5276
JTYF01000011.1,CP017294.1,80.436,6282,1123,83,7343,13548,207791,214042,0,4695
JTYF01000011.1,CP017294.1,85.311,3935,516,43,199501,203392,185865,189780,0,4008
JTYF01000011.1,CP017294.1,91.879,2820,203,8,185126,187941,170901,173698,0,3916
JTYF01000011.1,CP017294.1,81.833,3776,583,77,189214,192931,176722,180452,0,3077
JTYF01000011.1,CP017294.1,80.947,2430,448,12,4842,7265,205245,207665,0,1908
JTYF01000011.1,CP017294.1,82.22,2261,331,42,197279,199512,183587,185803,0,1882
JTYF01000011.1,CP017294.1,85.366,943,111,21,194626,195552,180586,181517,0,952
JTYF01000011.1,CP017294.1,81.862,419,66,8,195608,196018,181806,182222,2.56E-92,344
JTYF01000011.1,CP017294.1,87.013,154,15,5,188464,188612,173528,173681,1.66E-39,169
JTYF01000011.1,NZ_AP021845.1,83.428,6843,1021,80,215289,222060,342476,335676,0,6250
JTYF01000011.1,NZ_AP021845.1,82.309,5743,876,105,222214,227885,335519,329846,0,4848
JTYF01000011.1,NZ_AP021845.1,80.514,6266,1112,76,7335,13526,339754,333524,0,4706
JTYF01000011.1,NZ_AP021845.1,84.619,3914,492,61,199504,203356,359886,356022,0,3792
JTYF01000011.1,NZ_AP021845.1,79.769,3381,587,64,13740,17060,333319,329976,0,2364
JTYF01000011.1,NZ_AP021845.1,80.417,3217,529,78,189314,192479,368732,365566,0,2357
JTYF01000011.1,NZ_AP021845.1,82.293,2434,413,18,185126,187550,3975,1551,0,2091
JTYF01000011.1,NZ_AP021845.1,83.253,2269,300,55,197285,199512,362180,359951,0,2012
JTYF01000011.1,NZ_AP021845.1,80.127,2521,451,37,4843,7329,342294,339790,0,1834
JTYF01000011.1,NZ_AP021845.1,83,900,116,25,194666,195551,365159,364283,0,780
JTYF01000011.1,NZ_AP021845.1,82.143,420,61,11,195610,196018,364001,363585,1.98E-93,348
JTYF01000011.1,NZ_AP015030.1,77.696,677,147,4,233467,234141,312746,312072,2.49E-112,411
JTYF01000011.1,NZ_AP015030.1,77.479,484,99,7,233341,233819,313494,313016,2.04E-73,281
JTYF01000011.1,NZ_CP018048.1,74.561,912,208,16,233341,234240,212754,213653,2.53E-102,377
JTYF01000013.1,NZ_CP011370.1,95.93,172,7,0,1,172,146462,146633,2.29E-73,279
JTYF01000013.1,NZ_CP034355.1,100,109,0,0,2450,2558,107344,107236,5.11E-50,202
JTYF01000013.1,NZ_AP015030.1,88.889,117,13,0,11732,11848,382361,382245,8.73E-33,145
