ARKM01000029.1,NC_013930.1,100,39,0,0,142,180,55756,55794,7.41E-13,73.1
ARKM01000034.1,NC_013930.1,86.404,456,54,7,724,1174,93638,94090,6.01E-139,492
ARKM01000039.1,NZ_AP015030.1,74.752,202,46,4,1254,1454,285077,284880,1.66E-16,86.1
ARKM01000048.1,NC_013930.1,74.486,2916,667,67,3651,6526,89438,92316,0,1192
ARKM01000048.1,NC_013930.1,81.659,1085,191,7,831,1911,83455,84535,0,894
ARKM01000053.1,NC_013930.1,75.559,1162,246,31,1646,2788,122643,121501,3.32E-152,538
ARKM01000058.1,NC_013930.1,78.751,1393,269,24,12178,13557,103575,102197,0,907
ARKM01000066.1,NZ_AP021845.1,84.444,90,14,0,134433,134522,94496,94585,5.15E-16,89.8
ARKM01000068.1,NZ_AP015030.1,75.597,586,137,6,102506,103088,312127,312709,4.09E-75,285
ARKM01000069.1,NZ_AP015030.1,78.466,1017,201,18,626944,627951,166733,165726,0,649
ARKM01000069.1,NZ_CP018048.1,78.529,1020,196,22,626944,627951,306029,307037,0,649
ARKM01000069.1,CP017294.1,74.584,901,197,30,374719,375603,374715,375599,8.24E-99,366
