MZND01000003.1,NZ_AP015030.1,78.331,623,131,4,49616,50236,312072,312692,1.99e-109,399
MZND01000003.1,NZ_AP015030.1,77.479,484,99,7,49938,50416,313016,313494,7.51e-74,281
MZND01000003.1,NZ_CP018048.1,74.561,912,208,16,49517,50416,213653,212754,9.31e-103,377
MZND01000005.1,NZ_AP021845.1,80.156,1023,177,21,1,1004,34981,35996,0.0,741
MZND01000008.1,NZ_CP011370.1,99.936,12553,0,1,54245,66789,146634,159186,0.0,23130
MZND01000008.1,NZ_CP011370.1,99.782,458,1,0,54083,54540,129244,129701,0.0,841
MZND01000008.1,NZ_CP011370.1,99.401,167,1,0,54081,54247,145231,145397,1.06e-80,303
MZND01000010.1,NZ_AP021845.1,73.562,1460,322,51,1,1426,394549,393120,2.96e-140,499
MZND01000011.1,NZ_CP011370.1,82.388,2152,346,11,43975,46100,96073,93929,0.0,1844
MZND01000011.1,NZ_CP034355.1,82.342,2152,347,11,43975,46100,41877,39733,0.0,1838
MZND01000011.1,CP032256.1,82.342,2152,347,11,43975,46100,75414,77558,0.0,1838
MZND01000013.1,NZ_AP021845.1,79.243,1744,322,35,15155,16878,58544,56821,0.0,1179
MZND01000013.1,NZ_AP021845.1,77.888,303,61,6,27704,28003,42878,43177,5.11e-45,183
MZND01000014.1,NZ_CP011370.1,99.462,1116,6,0,1,1116,146513,145398,0.0,2028
MZND01000016.1,NZ_CP011370.1,100.000,527,0,0,7208,7734,138194,137668,0.0,974
MZND01000016.1,NZ_CP011370.1,99.515,206,1,0,1,206,134856,134651,1.68e-103,375
MZND01000026.1,CP032256.1,99.994,35468,2,0,25356,60823,1,35468,0.0,65487
MZND01000026.1,CP032256.1,100.000,25355,0,0,1,25355,104068,129422,0.0,46822
MZND01000026.1,NZ_CP034355.1,99.978,22748,5,0,13185,35932,130306,107559,0.0,41981
MZND01000026.1,NZ_CP034355.1,99.970,13184,2,2,1,13184,13182,1,0.0,24323
MZND01000026.1,NZ_CP034355.1,96.117,13443,496,10,38423,51861,104479,91059,0.0,21909
MZND01000026.1,NZ_CP034355.1,93.126,8787,582,19,52052,60823,90914,82135,0.0,12861
MZND01000026.1,NZ_CP011370.1,99.770,20910,46,2,16533,37441,50411,29503,0.0,38346
MZND01000026.1,NZ_CP011370.1,99.920,16303,13,0,1,16303,67378,51076,0.0,30035
MZND01000026.1,NZ_CP011370.1,93.126,8787,582,19,52052,60823,15893,7114,0.0,12861
MZND01000026.1,NZ_CP011370.1,98.191,7076,120,3,37660,44734,29510,22442,0.0,12351
MZND01000026.1,NZ_CP011370.1,98.631,3799,52,0,48063,51861,19836,16038,0.0,6728
MZND01000026.1,CP017294.1,95.918,490,19,1,48863,49351,18810,19299,0.0,793
MZND01000026.1,CP017294.1,95.918,490,19,1,48863,49351,397236,397725,0.0,793
MZND01000032.1,CP032256.1,83.133,166,28,0,50915,51080,26946,26781,2.83e-35,152
MZND01000045.1,NZ_CP011370.1,85.738,1192,165,5,77486,78675,146634,145446,0.0,1254
MZND01000045.1,NZ_CP011370.1,96.552,58,1,1,79919,79976,145454,145398,6.46e-18,95.3
MZND01000050.1,NZ_CP011370.1,90.384,2683,248,10,1307,3984,139240,141917,0.0,3517
MZND01000051.1,NZ_CP011370.1,90.190,2681,263,0,1304,3984,139237,141917,0.0,3494
MZND01000062.1,NZ_CP034355.1,79.944,359,61,9,26728,27080,90907,90554,5.08e-66,254
MZND01000062.1,NZ_CP011370.1,79.944,359,61,9,26728,27080,15886,15533,5.08e-66,254
MZND01000071.1,NZ_AP021845.1,74.101,834,182,21,25167,25980,44990,45809,7.05e-84,313
MZND01000076.1,NZ_CP011370.1,98.773,163,2,0,28592,28754,146633,146471,2.33e-77,291
MZND01000076.1,NZ_CP011370.1,100.000,70,0,0,28522,28591,146633,146564,5.37e-29,130
MZND01000082.1,CP032256.1,99.915,22258,1,1,1,22258,59873,37634,0.0,40981
MZND01000082.1,CP032256.1,100.000,2246,0,0,24855,27100,37640,35395,0.0,4148
MZND01000082.1,NZ_CP034355.1,98.607,15146,210,1,7113,22258,64825,79969,0.0,26799
MZND01000082.1,NZ_CP034355.1,97.398,6918,160,3,1,6917,57749,64647,0.0,11760
MZND01000082.1,NZ_CP034355.1,99.111,2249,20,0,24852,27100,79960,82208,0.0,4043
MZND01000082.1,NZ_CP011370.1,98.269,10225,177,0,7113,17337,119022,129246,0.0,17902
MZND01000082.1,NZ_CP011370.1,97.340,6918,164,3,1,6917,111946,118844,0.0,11738
MZND01000082.1,NZ_CP011370.1,99.330,4929,33,0,17330,22258,20,4948,0.0,8920
MZND01000082.1,NZ_CP011370.1,99.111,2249,20,0,24852,27100,4939,7187,0.0,4043
MZND01000088.1,NZ_AP015030.1,85.792,1098,152,4,45573,46668,166824,165729,0.0,1160
MZND01000088.1,NZ_CP018048.1,85.714,1099,153,4,45573,46669,305938,307034,0.0,1157
MZND01000088.1,CP017294.1,83.437,1129,181,6,6700,7825,8543,7418,0.0,1044
MZND01000088.1,CP017294.1,83.437,1129,181,6,6700,7825,386965,385840,0.0,1044
MZND01000088.1,NZ_AP021845.1,75.289,1906,401,57,43143,45013,54576,56446,0.0,846
MZND01000103.1,CP017294.1,100.000,39,0,0,3,41,360909,360871,2.87e-13,73.1
MZND01000104.1,CP017294.1,99.673,14082,44,2,19,14099,201224,187144,0.0,25748
MZND01000104.1,NZ_AP021845.1,85.779,2644,334,21,11466,14100,355989,358599,0.0,2761
MZND01000104.1,NZ_AP021845.1,75.365,3215,729,58,3383,6562,347093,350279,0.0,1491
MZND01000105.1,CP017294.1,80.713,617,104,13,56625,57235,10833,10226,1.64e-129,466
MZND01000105.1,CP017294.1,80.713,617,104,13,56625,57235,389255,388648,1.64e-129,466
MZND01000112.1,CP017294.1,89.386,1385,143,4,4785,6167,170901,172283,0.0,1740
MZND01000112.1,CP017294.1,90.417,720,61,8,17570,18285,176722,177437,0.0,941
MZND01000112.1,CP017294.1,81.229,911,145,19,15711,16602,173364,174267,0.0,712
MZND01000112.1,CP017294.1,93.023,172,10,2,16651,16821,173528,173698,2.51e-65,250
MZND01000112.1,NZ_AP021845.1,80.309,1361,251,15,4785,6136,3975,2623,0.0,1013
MZND01000112.1,NZ_AP021845.1,84.666,613,65,26,17682,18285,368718,368126,6.06e-166,584
MZND01000113.1,CP017294.1,79.817,3280,583,61,4199,7421,179979,176722,0.0,2316
MZND01000113.1,CP017294.1,79.978,894,131,32,8555,9411,174235,173353,4.45e-175,616
MZND01000113.1,NZ_AP021845.1,79.774,3184,542,78,4192,7313,365574,368717,0.0,2218
MZND01000113.1,NZ_AP021845.1,72.934,1234,289,42,17860,19070,2632,3843,3.80e-106,387
MZND01000118.1,CP017294.1,78.771,2685,522,41,31190,33850,376901,374241,0.0,1757
MZND01000118.1,CP017294.1,77.610,2318,470,39,23680,25971,7245,4951,0.0,1360
MZND01000118.1,CP017294.1,77.610,2318,470,39,23680,25971,385667,383373,0.0,1360
MZND01000118.1,CP017294.1,80.521,883,156,14,36882,37756,370943,370069,0.0,664
MZND01000119.1,NZ_AP021845.1,84.621,5072,652,68,1,4997,359024,364042,0.0,4927
MZND01000119.1,NZ_AP021845.1,82.822,2509,382,38,6499,8977,365566,368055,0.0,2200
MZND01000119.1,NZ_AP021845.1,86.085,1157,118,28,4996,6129,364273,365409,0.0,1205
MZND01000119.1,CP017294.1,84.902,4345,563,65,1,4297,186730,182431,0.0,4303
MZND01000119.1,CP017294.1,83.724,4055,551,83,4998,8979,181524,177506,0.0,3731
MZND01000127.1,NZ_AP021845.1,88.398,2560,287,4,13974,16532,356049,358599,0.0,3073
MZND01000127.1,NZ_AP021845.1,83.397,1307,196,13,1,1291,341078,342379,0.0,1192
MZND01000127.1,CP017294.1,85.854,2651,325,28,13914,16531,189777,187144,0.0,2772
MZND01000127.1,CP017294.1,82.793,1296,212,10,1,1291,206450,205161,0.0,1147
MZND01000139.1,NZ_AP015030.1,77.118,1818,371,40,13411,15207,306983,305190,0.0,1011
MZND01000144.1,NZ_AP015030.1,76.463,7469,1421,251,41231,48497,66706,74039,0.0,3742
MZND01000144.1,NZ_AP015030.1,77.550,3069,615,63,35042,38074,60512,63542,0.0,1783
MZND01000144.1,CP017294.1,89.163,609,66,0,31693,32301,24591,25199,0.0,760
MZND01000144.1,NZ_CP011370.1,100.000,101,0,0,63839,63939,133736,133836,7.09e-46,187
MZND01000155.1,CP017294.1,98.945,16676,176,0,19,16694,201217,217892,0.0,29820
MZND01000155.1,NZ_AP021845.1,84.303,12665,1809,139,3921,16495,342421,329846,0.0,12209
MZND01000166.1,NZ_AP021845.1,86.765,272,32,4,1,270,339298,339567,3.35e-82,300
