gi|872459646|emb|CVWL01000004.1|,CP017294.1,99.892,5568,4,2,3917,9482,170881,176448,0.0,10248
gi|872459646|emb|CVWL01000004.1|,NZ_AP021845.1,81.602,2435,428,20,3935,6359,3975,1551,0.0,1997
gi|872459638|emb|CVWL01000005.1|,NZ_AP015030.1,89.091,55,6,0,9361,9415,308306,308252,3.88e-11,69.4
gi|872459627|emb|CVWL01000006.1|,CP017294.1,94.473,3564,197,0,3844,7407,357977,354414,0.0,5491
gi|872459627|emb|CVWL01000006.1|,NZ_CP011370.1,77.168,2606,521,64,4787,7355,132316,129748,0.0,1448
gi|872459627|emb|CVWL01000006.1|,NZ_CP011370.1,77.867,750,153,13,3849,4592,133253,132511,9.08e-127,453
gi|872459612|emb|CVWL01000008.1|,NZ_CP011370.1,100.000,7515,0,0,1,7515,159186,151672,0.0,13878
gi|872459596|emb|CVWL01000010.1|,NZ_CP011370.1,98.276,58,1,0,1,58,19890,19833,3.04e-21,102
gi|872459469|emb|CVWL01000011.1|,CP017294.1,78.750,2687,519,44,28056,30716,374241,376901,0.0,1751
gi|872459469|emb|CVWL01000011.1|,CP017294.1,77.610,2318,470,39,35935,38226,4951,7245,0.0,1360
gi|872459469|emb|CVWL01000011.1|,CP017294.1,77.610,2318,470,39,35935,38226,383373,385667,0.0,1360
gi|872459469|emb|CVWL01000011.1|,CP017294.1,80.634,883,155,14,24150,25024,370069,370943,0.0,669
gi|872459451|emb|CVWL01000013.1|,NZ_CP011370.1,99.145,117,1,0,1,117,146517,146633,4.77e-54,211
gi|872459414|emb|CVWL01000019.1|,NZ_AP015030.1,88.889,117,13,0,262,378,382245,382361,4.19e-34,145
gi|872459414|emb|CVWL01000019.1|,NZ_AP015030.1,88.889,54,6,0,6246,6299,308305,308252,9.33e-11,67.6
gi|872459407|emb|CVWL01000020.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,9.16e-11,67.6
gi|872459223|emb|CVWL01000024.1|,NZ_CP011370.1,96.491,228,8,0,1,228,146406,146633,3.60e-104,377
gi|872459223|emb|CVWL01000024.1|,NZ_CP034355.1,100.000,109,0,0,2506,2614,107344,107236,2.33e-51,202
gi|872459217|emb|CVWL01000026.1|,NZ_CP011370.1,100.000,57,0,0,5597,5653,19835,19891,1.77e-22,106
gi|872459182|emb|CVWL01000031.1|,NZ_CP011370.1,100.000,4852,0,0,1,4852,151726,146875,0.0,8961
gi|872459182|emb|CVWL01000031.1|,NZ_CP011370.1,100.000,55,0,0,4798,4852,129701,129647,1.97e-21,102
gi|872459056|emb|CVWL01000033.1|,NZ_AP021845.1,80.518,1196,207,21,5,1181,34808,35996,0.0,894
gi|872459043|emb|CVWL01000034.1|,NZ_CP011370.1,99.364,3145,19,1,1484,4628,92958,96101,0.0,5696
gi|872459043|emb|CVWL01000034.1|,NZ_CP034355.1,98.728,3145,39,1,1484,4628,38762,41905,0.0,5585
gi|872459043|emb|CVWL01000034.1|,CP032256.1,98.696,3145,40,1,1484,4628,78529,75386,0.0,5579
gi|872458879|emb|CVWL01000044.1|,NZ_AP021845.1,75.029,1698,358,53,29474,31136,393120,394786,0.0,726
gi|872458869|emb|CVWL01000046.1|,NZ_CP011370.1,100.000,55,0,0,1,55,129299,129245,1.35e-21,102
gi|872458869|emb|CVWL01000046.1|,NZ_CP011370.1,100.000,55,0,0,1,55,145288,145234,1.35e-21,102
gi|872458840|emb|CVWL01000053.1|,NZ_CP011370.1,100.000,2605,0,0,1,2605,22441,19837,0.0,4811
gi|872458720|emb|CVWL01000057.1|,NZ_AP021845.1,74.334,1239,274,43,1103,2319,352605,353821,2.25e-137,486
gi|872458707|emb|CVWL01000061.1|,CP032256.1,96.131,1990,77,0,56,2045,19792,17803,0.0,3249
gi|872458707|emb|CVWL01000061.1|,NZ_CP034355.1,91.566,1992,164,4,56,2045,97761,99750,0.0,2745
gi|872458707|emb|CVWL01000061.1|,NZ_CP011370.1,97.083,1577,46,0,469,2045,22442,24018,0.0,2658
gi|872458707|emb|CVWL01000061.1|,NZ_CP011370.1,100.000,54,0,0,2044,2097,22442,22389,3.04e-21,100
gi|872458707|emb|CVWL01000061.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,3.09e-11,67.6
gi|872458703|emb|CVWL01000062.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,3.08e-11,67.6
gi|872458581|emb|CVWL01000069.1|,NZ_CP011370.1,100.000,53,0,0,1764,1816,145398,145450,9.47e-21,99.0
gi|872458271|emb|CVWL01000098.1|,NZ_CP011370.1,97.436,234,6,0,1098,1331,146633,146400,1.69e-111,399
gi|872458169|emb|CVWL01000099.1|,NZ_CP011370.1,100.000,55,0,0,1,55,145452,145398,4.21e-20,102
gi|872458058|emb|CVWL01000110.1|,NZ_AP021845.1,74.101,834,182,21,26352,27165,45809,44990,1.78e-83,313
gi|872457774|emb|CVWL01000113.1|,NZ_CP011370.1,100.000,51,0,0,1099,1149,145398,145448,7.72e-20,95.3
gi|872457764|emb|CVWL01000119.1|,NZ_CP011370.1,99.622,1057,4,0,1,1057,145398,146454,0.0,1930
gi|872457763|emb|CVWL01000120.1|,NZ_AP015030.1,88.889,54,6,0,2,55,308252,308305,1.51e-11,67.6
gi|872457667|emb|CVWL01000123.1|,NZ_AP015030.1,89.286,56,6,0,2,57,308252,308307,1.16e-12,71.3
gi|872457667|emb|CVWL01000123.1|,NZ_AP015030.1,87.931,58,7,0,969,1026,308309,308252,4.16e-12,69.4
gi|872457433|emb|CVWL01000152.1|,CP017294.1,94.032,620,36,1,56,674,354415,355034,0.0,939
gi|872457433|emb|CVWL01000152.1|,NZ_CP011370.1,84.929,564,75,8,107,665,129748,130306,1.10e-160,562
gi|872457329|emb|CVWL01000155.1|,NZ_CP011370.1,89.800,3000,306,0,73630,76629,129697,132696,0.0,3845
gi|872457329|emb|CVWL01000155.1|,NZ_CP011370.1,82.667,1852,266,43,85005,86824,143026,144854,0.0,1591
gi|872457329|emb|CVWL01000155.1|,NZ_CP011370.1,76.005,746,162,17,81236,81973,132511,133247,9.63e-101,370
gi|872457329|emb|CVWL01000155.1|,NZ_CP011370.1,100.000,39,0,0,80055,80093,129735,129697,3.04e-11,73.1
gi|872457329|emb|CVWL01000155.1|,CP017294.1,92.125,1892,147,2,80094,81984,356087,357977,0.0,2667
gi|872457329|emb|CVWL01000155.1|,CP017294.1,80.559,2361,399,52,73681,76011,354466,356796,0.0,1762
gi|872457329|emb|CVWL01000155.1|,CP017294.1,91.129,372,32,1,78288,78659,19128,19498,9.10e-141,503
gi|872457329|emb|CVWL01000155.1|,CP017294.1,90.885,373,32,2,78288,78659,397554,397925,1.18e-139,499
gi|872457329|emb|CVWL01000155.1|,CP017294.1,84.777,381,57,1,79136,79515,19479,19859,4.45e-104,381
gi|872457324|emb|CVWL01000159.1|,NZ_CP011370.1,100.000,54,0,0,1,54,19890,19837,9.34e-22,100
gi|872457126|emb|CVWL01000177.1|,NZ_AP015030.1,83.704,135,20,2,70781,70914,394314,394447,2.15e-27,126
gi|872457120|emb|CVWL01000183.1|,CP017294.1,78.528,489,90,13,1,481,53757,53276,3.70e-84,307
gi|872457120|emb|CVWL01000183.1|,CP017294.1,78.528,489,90,13,1,481,113657,114138,3.70e-84,307
gi|872457120|emb|CVWL01000183.1|,CP017294.1,78.528,489,90,13,1,481,377889,378370,3.70e-84,307
gi|872457120|emb|CVWL01000183.1|,NZ_AP015030.1,76.687,489,99,13,1,481,307824,308305,3.78e-69,257
gi|872457118|emb|CVWL01000185.1|,NZ_CP011370.1,100.000,457,0,0,1,457,129245,129701,0.0,845
gi|872457118|emb|CVWL01000185.1|,NZ_CP011370.1,100.000,296,0,0,162,457,146634,146929,1.90e-156,547
gi|872457118|emb|CVWL01000185.1|,NZ_CP011370.1,100.000,164,0,0,1,164,145234,145397,4.54e-83,303
gi|872456946|emb|CVWL01000199.1|,NZ_AP021845.1,83.565,12534,1823,180,12742,25138,342419,329986,0.0,11514
gi|872456946|emb|CVWL01000199.1|,NZ_AP021845.1,87.092,2146,268,8,1,2143,358165,356026,0.0,2420
gi|872456946|emb|CVWL01000199.1|,CP017294.1,82.792,12581,1923,190,12697,25138,205076,217553,0.0,11016
gi|872456946|emb|CVWL01000199.1|,CP017294.1,86.424,2195,285,8,1,2184,187589,189781,0.0,2390
gi|872456945|emb|CVWL01000200.1|,CP017294.1,76.104,385,78,12,47,424,53710,53333,1.23e-48,189
gi|872456945|emb|CVWL01000200.1|,CP017294.1,76.330,376,75,12,47,415,113704,114072,1.23e-48,189
gi|872456945|emb|CVWL01000200.1|,CP017294.1,76.330,376,75,12,47,415,377936,378304,1.23e-48,189
gi|872456945|emb|CVWL01000200.1|,NZ_AP015030.1,83.537,164,25,2,46,208,307870,308032,1.61e-37,152
gi|872456941|emb|CVWL01000204.1|,NZ_CP011370.1,99.145,117,1,0,1,117,146517,146633,2.47e-55,211
gi|872456941|emb|CVWL01000204.1|,NZ_AP015030.1,89.091,55,6,0,346,400,308306,308252,1.57e-12,69.4
gi|872456940|emb|CVWL01000205.1|,NZ_CP034355.1,98.973,292,3,0,54,345,5946,5655,2.78e-149,523
gi|872456940|emb|CVWL01000205.1|,CP032256.1,98.973,292,3,0,54,345,111305,111596,2.78e-149,523
gi|872456940|emb|CVWL01000205.1|,NZ_CP011370.1,98.973,292,3,0,54,345,60141,59850,2.78e-149,523
gi|872456940|emb|CVWL01000205.1|,NZ_CP011370.1,100.000,52,0,0,346,397,19837,19888,7.19e-21,97.1
gi|872456854|emb|CVWL01000210.1|,NZ_AP021845.1,79.300,1744,321,35,16160,17883,58544,56821,0.0,1184
gi|872456854|emb|CVWL01000210.1|,NZ_AP021845.1,77.888,303,61,6,28706,29005,42878,43177,1.13e-44,183
gi|872456854|emb|CVWL01000210.1|,NZ_CP034355.1,84.456,193,30,0,73944,74136,90766,90574,6.73e-47,191
gi|872456854|emb|CVWL01000210.1|,NZ_CP011370.1,84.456,193,30,0,73944,74136,15745,15553,6.73e-47,191
gi|872456500|emb|CVWL01000222.1|,CP017294.1,80.413,6300,1128,83,7378,13601,207791,214060,0.0,4700
gi|872456500|emb|CVWL01000222.1|,CP017294.1,80.988,2430,447,12,4877,7300,205245,207665,0.0,1914
gi|872456500|emb|CVWL01000222.1|,NZ_AP021845.1,80.370,6327,1131,78,7370,13621,339754,333464,0.0,4700
gi|872456500|emb|CVWL01000222.1|,NZ_AP021845.1,79.787,3379,590,61,13775,17095,333319,329976,0.0,2370
gi|872456500|emb|CVWL01000222.1|,NZ_AP021845.1,80.167,2521,450,37,4878,7364,342294,339790,0.0,1840
gi|872456500|emb|CVWL01000222.1|,NZ_AP015030.1,77.696,677,147,4,190551,191225,312746,312072,1.76e-112,411
gi|872456500|emb|CVWL01000222.1|,NZ_AP015030.1,77.479,484,99,7,190425,190903,313494,313016,1.44e-73,281
gi|872456500|emb|CVWL01000222.1|,NZ_CP018048.1,74.561,912,208,16,190425,191324,212754,213653,1.79e-102,377
gi|872456410|emb|CVWL01000233.1|,NZ_CP011370.1,100.000,55,0,0,77775,77829,22441,22387,3.17e-20,102
